Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
1204342.3,Bacillus subtilis BEST7003,Bacillus subtilis BEST7003,1204342,Complete,BEST7003,,,,MLST.Bacillus_subtilis.35,, ,,2012-10-03T00:00:00Z,    23209249; 16236728,PRJDB111,,GCA_000523045.1,,AP012496.1,NZ_AP012496.1,"'Department of Bioscience, Tokyo University of Agriculture'",complete,llumina Solexa,60x,Velevt v. 1.1.02,1,,1,4043042,43.9,4208,4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'The method to connect small DNA segments in the Bacillus subtilis, originally termed as megacloning, enabled to combine a whole genome from Synechocystis PCC6803 with B. subtilis genome. As sequence-known DNA is the least requirement for the method, among dozens of sequence-known bacteria available in 1997 when the project started, the Synechocystis PCC6803 strain was indeed the only choice in terms of non-pathogenic, safe and sound bacterium. The chimera genome strain BEST7613 has raised a number of issues previously poorly argued. Growth in a media suited for Synechocystis, complete synthetic media for photosynthesis with no carbon sources has not been achieved yet and therefore cultivated in B. subtilis growth media all the time. Given gene expressions from the Synehocystis genome expressed properly and coordinately, conversion of cellular gene regulatory networks from that of B. subtilis to the other partner is expected. A number of factors and components, including the cellular membrane structure inside and outside, cell wall, and metabolic state have to be converted from B. subtilis in response to changes in the culture medium remained to be examined. To obtain any clues, sequence information of BEST7613 and its precursor B. subtilis strain, BEST7003 was also sequenced.'",,99,98.2,100,0.4,,Good,2014-12-08T22:10:19.660Z,2015-03-16T03:17:09.594Z
1204533.8,Bacillus phage phiAGATE,,1204533,Complete,,,,,,,,,2013-11-25T00:00:00Z,,,,GCA_000905015.1,,JX238501,,,,454; Sanger,,GS De Novo Assembler; Geneious v. 5.0.4,1,,1,149844,40.96594,258,210,,sediments of Goreckie Lake,,,Poland,Poland: Wielkopolska,,,,,,Bacillus pumilus GL1,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T00:25:01.274Z,2018-07-21T00:25:01.274Z
1215031.4,Bacillus thermocopriae strain DUT50_236,,1215031,Complete,DUT50_236,,,,,,,,2019-01-29T00:00:00Z,,PRJNA427091,SAMN08222609,GCA_004116995.1,,CP026365,,Kyungpook National University,,PacBio,364,HGAP v. 3,1,,1,2843874,41.94894,3111,2888,,marine,,2017,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,Bacillus thermocopriae Genome sequencing and assembly,sample_type:single cell,98.8,97.9,,,,Good,2019-07-18T19:39:45.219Z,2019-07-18T19:39:45.219Z
1217737.3,Bacillus thuringiensis HD-789,Bacillus thuringiensis HD-789,1217737,Complete,HD-789,,,,,,,,2012-08-22T00:00:00Z,,PRJNA171844,SAMN02603564,GCA_000292705.1,,"CP003763.1,CP003768.1,CP003764.1,CP003765.1,CP003766.1,CP003767.1,CP003769.1","NC_018508.1,NC_018516.1,NC_018509.1,NC_018510.1,NC_018517.1,NC_018511.1,NC_018512.1",Los Alamos National Laboratory,complete,,,,1,6,7,6334630,35.1765,6582,6462,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,,,,,,,B. thuringiensis strain used for mapping and SNP analysis.,,99.8,98.2,100,0.2,,Good,2014-12-08T22:10:20.412Z,2015-03-16T03:17:09.594Z
1217984.3,Bacillus cereus FRI-35,Bacillus cereus FRI-35,1217984,Complete,FRI-35,,,,MLST.Bacillus_cereus.90,,,,2012-08-21T00:00:00Z,,PRJNA171769,SAMN02603563,GCA_000292415.1,,"CP003747.1,CP003749.1,CP003750.1,CP003751.1,CP003748.1","NC_018491.1,NC_018493.1,NC_018499.1,NC_018494.1,NC_018492.1",Los Alamos National Laboratory,complete,,,,1,4,5,5382319,35.4535,5500,5435,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,,,,,,Anthrax-like illness,B. cereus strain used for mapping and SNP analysis,,99.8,98.7,100,0.2,,Good,2014-12-08T22:10:14.392Z,2015-03-16T03:17:09.594Z
1218175.3,Bacillus thuringiensis HD-771,Bacillus thuringiensis HD-771,1218175,Complete,HD-771,,,,,,,,2012-08-21T00:00:00Z,,PRJNA171845,SAMN02603565,GCA_000292455.1,,"CP003752.1,CP003756.1,CP003758.1,CP003757.1,CP003759.1,CP003760.1,CP003755.1,CP003753.1,CP003754.1","NC_018500.1,NC_018488.1,NC_018489.1,NC_018502.1,NC_018503.1,NC_018490.1,NC_018487.1,NC_018486.1,NC_018501.1",Los Alamos National Laboratory,complete,,,,1,8,9,6438373,35.0432,6732,6569,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,,,,,,,B. thuringiensis strain used for mapping and SNP analysis.,,99.9,99.3,100,0.6,,Good,2014-12-08T22:10:20.401Z,2015-03-16T03:17:09.594Z
1220533.3,Bacillus subtilis QB928,Bacillus subtilis QB928,1220533,Complete,QB928,,,,MLST.Bacillus_subtilis.1,,,,2012-08-28T00:00:00Z,,PRJNA172244,SAMN02603911,GCA_000293765.1,,CP003783.1,NC_018520.1,The Chinese University of Hong Kong,complete,,,,1,,1,4146839,43.6,4332,4034,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,Yes,Yes,Unknown,37C,Unknown,Facultative,Terrestrial,,"'During the study of co-evolution theory of the genetic code, Bacillus subtilis str. QB928 strain was previously evolved to generate a series of strains with different capability of growth on tryptophan and its unnatural analogue fluorotryptophan. To facilitate downstream comparative genomics analysis, the complete genome of QB928 was constructed.'",,99,98,100,0.2,,Good,2014-12-08T22:10:19.776Z,2015-03-16T03:17:09.594Z
1221328.3,Bacillus subtilis subsp. subtilis str. AG1839,,1221328,Complete,AG1839,,,,MLST.Bacillus_subtilis.1,,,,2014-06-09T00:00:00Z,24994804,PRJNA172448,SAMN02841094,GCA_000699525.1,,CP008698.1,NZ_CP008698.1,MIT,,Illumina HiSeq 2000; ABI 3730XL,115x,Bowtie v. 0.12.8; Velvet v. 1.2.08,1,,1,4193640,43.5,4375,4231,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,,,,,,,,,AG1839 is a laboratory strain that contains a temperature-sensitive allele of dnaB linked to a tn917 insertion in ytpD in a JH642 (AG174 isolate) background. It contains two additional point mutations (in thrS and yntA) relative to AG174.,,99,98.2,100,,,Good,2014-12-09T00:33:07.648Z,2015-03-16T03:17:09.594Z
1224745.3,Peptoclostridium difficile BJ08,,1224745,Complete,BJ08,,,,,,,,2015-05-20T00:00:00Z,,PRJNA173024,SAMN03466598,GCA_001010825.1,,CP003939,,"National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention",,Illumina,420x,SOAPdenovo v. 2.20,1,,1,4133893,28.73,3774,,,,,2008,China,China: Beijing,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Clostridium difficile, the pathogen of Clostridium difficile infection (CDI), is a Gram-positive, spore-forming bacillus.;missing tRNA genes",sample_type:cell culture,95.5,95,96.7,0.7,,Good,2016-01-17T16:03:09.762Z,2016-01-17T16:03:09.762Z
1225788.3,Bacillus amyloliquefaciens subsp. plantarum AS43.3,Bacillus amyloliquefaciens subsp. plantarum AS43.3,1225788,Complete,AS43.3,,,,,, ,,2012-12-12T00:00:00Z,,PRJNA173409,SAMN02603673,GCA_000319475.1,,CP003838.1,NC_019842.1,NCAUR-ARS-USDA,complete,IonTorrent,,DNAstar NGen v. 4.1,1,,1,3961368,46.59,4038,3861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence, assemble and annotate the genome of this biocontrol antagonist.",,97.7,96.8,100,0.4,,Good,2014-12-08T22:10:11.499Z,2015-03-16T03:17:09.594Z
1232554.3,Bacillus subtilis subsp. subtilis str. JH642 substr. AG174,,1232554,Complete,JH642,,,,MLST.Bacillus_subtilis.1,,,,2014-06-09T00:00:00Z,24994804,PRJNA172410,SAMN02800681,GCA_000699465.1,,CP007800.1,NZ_CP007800.1,MIT,,Illumina HiSeq 2000; Illumina MiSeq,98x,Bowtie v. 0.12.8; Vevet v. 1.2.08,1,,1,4188369,43.5,4372,4227,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,,,,,,,,,AG174 is an isolate of the common lab strain JH642.,,99,98.2,100,,,Good,2014-12-09T00:33:10.089Z,2015-03-16T03:17:09.594Z
1233100.3,Bacillus subtilis XF-1,Bacillus subtilis XF-1,1233100,Complete,XF-1,,,,MLST.Bacillus_subtilis.55,, ,,2013-02-08T00:00:00Z,,PRJNA175410,SAMN02602961,GCA_000338735.1,,CP004019.1,NC_020244.1,Yunnan Agricultural University,complete,Illumina,,SOAPdenovo v. v. 1.04,1,,1,4061186,43.9,4204,3853,,the rhizosphere of Brassica rapa,isolated from the rhizosphere of Brassica rapa,,,,,,,,,"Mustard, Brassica rapa",,,,,,,,,,,,,,,,,,,"Bacillus subtilis XF-1, a bacterium controlling clubroot disease on cruciferous plants, was isolated from the rhizosphere of Brassica rapa. This organism controlled the phytopathogen Plasmodiophora brassicae very effectively to promote the growth of cruciferous plants.",,99.3,98.4,100,1.1,,Good,2014-12-08T22:10:19.836Z,2015-03-16T03:17:09.594Z
1239783.5,Bacillus atrophaeus UCMB-5137,,1239783,Complete,UCMB-5137,,,,MLST.Bacillus_subtilis.52,,,,2016-12-16T00:00:00Z,23788535,PRJNA176685,SAMN02471930,GCF_000385965.2,,CP011802,,University of Pretoria,,Illumina HiSeq; Illumina MiSeq; PacBio,300-350,Velvet v. 1.2.10; CLC Genomics,,,1,4064321,43.41,4253,4081,,rhizosphere,,1976,Ukraine,Ukraine,,,,,,,,,,,,,,,Positive,,Yes,,Mesophilic,37C,,Aerobic,Terrestrial,,"Plant growth promoting rhizosphere colonizing bacterium suitable to be used as a bio-pesticide on plants, seedlings and soft fruit crop. Work name mentioned in previous publications was Bacillus subtilis 63Z.",,97.6,96.5,96.4,,,Good,2017-01-16T01:21:20.418Z,2017-01-16T01:21:20.418Z
1246626.3,Bacillus lehensis G1,,1246626,Complete,G1,,,,,,,,2014-06-13T00:00:00Z,24811681,PRJNA178137,SAMN03081443,GCA_000706725.1,,CP003923.1,NZ_CP003923.1,Malaysia Genome Institute,,,,,1,,1,3993073,39.9,4082,4017,,soil,isolated from soil,1998,Malaysia,"Malaysia: Pekan Nenas, Johor",,,,,,,,,,,,,,,Positive,Bacilli,,,Mesophilic,,,,,,"Complete genome sequence of alkaliphilic and CGTase-producing Bacillus lehensis G1, isolated from soil.",,97,96.1,97.7,,,Good,2014-12-09T00:33:20.034Z,2015-03-16T03:17:09.594Z
1261129.5,Bacillus thuringiensis serovar kurstaki str. HD-1,,1261129,Complete,HD-1,serovar kurstaki,,,MLST.Bacillus_cereus.2406,,,,2014-07-02T00:00:00Z,-,PRJNA181182,SAMN02898393,GCA_000717535.1,,"CP004870.1,CP004875.1,CP004877.1,CP004880.1,CP004874.1,CP004882.1,CP004872.1,CP004881.1,CP004876.1,CP004873.1,CP004878.1,CP004871.1,CP004879.1,CP004883.1","NZ_CP004870.1,NZ_CP004883.1,NZ_CP004878.1,NZ_CP004876.1,NZ_CP004877.1,NZ_CP004871.1,NZ_CP004872.1,NZ_CP004873.1,NZ_CP004874.1,NZ_CP004879.1,NZ_CP004880.1,NZ_CP004881.1,NZ_CP004875.1,NZ_CP004882.1",HUAZHONG AGRICULTURAL UNIVERSITY,,,,,1,1,14,6766594,34.9182,7066,6782,,the dead pink bollworm turned black,"isolated in 1967 from the dead pink bollworm turned black in Texas, USA",1970,United States,United States,,,,,,,,,,,,,,,Positive,Bacilli,Yes,Yes,,,,,,,"This strain was isolated in 1967 from the dead pink bollworm turned black in Texas, USA. The BGSC No. of B. thuringiensis HD-1 is 4D1. B. thuringiensis is ubiquitous worldwide and widely used as a biopesticide for the efficiently insecticidal activity. B. thuringiensis HD-1 is the original strain of the famous microbial insecticide Dipel, and the standard strain of B. thuringiensis biopesticide in USA. The whole genome shotgun (WGS) sequencing was performed: 1) coverage of 1000x with the 75bp length PE reads (Illumina GA technology) at BGI Shenzhen, China; 2) coverage of 14x with the 382bp length PE reads (Roche GS FLX technology) at W.M. Keck Center for Comparative and Functional Genomics in University of Illinois at Urbana-Champaign, USA. For scaffolds assembling, we have constructed a whole genome BAC library with which the average insert DNA length is 50kb, and then a Optical Mapping was performed at BGI Shenzhen, China. And we finished the last gaps with the analysis of the reads and PCR.",,99.9,98.1,100,2.8,,Good,2014-12-09T00:45:15.292Z,2015-03-16T03:17:09.594Z
1273743.6,Bacillus phage Gemini,,1273743,Complete,,,,,,,,,2013-09-11T00:00:00Z,23906709,,,GCA_002603065.1,,KC330681,,,,454,,Consed v. 16.0,1,,1,49362,41.900654,92,79,,soil,,25-Aug-09,United States,"USA: Harrisonburg, VA",,,,,,Bacillus pumilus BL8,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T05:08:53.738Z,2018-07-21T05:08:53.738Z
1277886.8,Bacillus phage BPS10C,,1277886,Complete,,,,,,,,,2014-09-18T00:00:00Z,24595561,,,GCA_000915475.1,,KC430106,,,,454 GS FLX Titanium,,Newbler v. 2.3,1,,1,159590,38.7424,312,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T00:58:42.807Z,2018-07-21T00:58:42.807Z
1279365.3,Bacillus thuringiensis serovar kurstaki str. HD73,Bacillus thuringiensis serovar kurstaki str. HD73,1279365,Complete,HD73,serovar kurstaki,,,,, ,,2013-02-08T00:00:00Z,,PRJNA185468,SAMN02603412,GCA_000338755.1,,"CP004069.1,CP004073.1,CP004070.1,CP004072.1,CP004071.1,CP004074.1,CP004075.1,CP004076.1","NC_020238.1,NC_020250.1,NC_020249.1,NC_020240.1,NC_020239.1,NC_020241.1,NC_020242.1,NC_020243.1","Institute of Plant Protection, Chinese Academy of Agricultural Sciences",complete,Sanger dideoxy sequencing; 454; Illumina,,newbler v. 2.3,1,7,8,5908575,35.1904,6187,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analyze the function of the bacteria to protect the plant from the injurious insect.,,99.9,98.6,100,0.7,,Good,2014-12-08T22:10:20.850Z,2015-03-16T03:17:09.594Z
1284663.3,Lactobacillus plantarum ZJ316,Lactobacillus plantarum ZJ316,1284663,Complete,ZJ316,,,,,, ,,2013-02-06T00:00:00Z,,PRJNA186807,SAMN02604341,GCA_000338115.2,,CP004082.1,NC_020229.1,Zhejiang Gongshang University,complete,Illumina,,SOAPdenovo v. 1.05,1,,1,3203964,44.6,3122,3159,,healthy newborn fecal sample; feces,"isolated from health infant fecal samples, has many probiotic properties, such as significant improvement of pig growth and pork quality, and antimicrobial activity against various pathogens in vitro, such as Micrococcus luteus, Bacillus subtilis, Staphylococcus aureus, Escherichia coli, Salmonella enterica, Listeria monocytogenes, and others",,,,,,,,,"Human, Homo sapiens",,infant,healthy,,,,,,Positive,Bacilli,No,No,,,,,,,"The genome sequence gives us a basis to further elucidate the functional mechanisms of its probiotic properties. And it also can provide the information compared with other related species.  Lactobacillus plantarum strain ZJ316, originally isolated from health infant fecal samples, has many probiotic properties, such as significant improvement of pig growth and pork quality, and antimicrobial activity against various pathogens in vitro, such as Micrococcus luteus, Bacillus subtilis, Staphylococcus aureus, Escherichia coli, Salmonella enterica, Listeria monocytogenes, and others.",,97.6,95.9,100,,,Good,2014-12-08T22:11:54.242Z,2015-03-16T03:17:09.594Z
1286404.3,Bacillus thuringiensis serovar thuringiensis str. IS5056,Bacillus thuringiensis serovar thuringiensis str. IS5056,1286404,Complete,IS5056,serovar thuringiensis,,,,, ,,2013-02-22T00:00:00Z,,PRJNA187142,SAMN02604143,GCA_000341665.1,,"CP004123.1,CP004127.1,CP004137.1,CP004130.1,CP004126.1,CP004135.1,CP004124.1,CP004129.1,CP004134.1,CP004136.1,CP004125.1,CP004128.1,CP004131.1,CP004133.1,CP004132.1","NC_020376.1,NC_020391.1,NC_020385.1,NC_020381.1,NC_020378.1,NC_020394.1,NC_020390.1,NC_020380.1,NC_020393.1,NC_020384.1,NC_020377.1,NC_020379.1,NC_020392.1,NC_020383.1,NC_020382.1",University of Bialystok,complete,454; Illumina,,GS Data Analysis Software v. 2.8,1,14,15,6771593,34.905,6905,6922,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,,,,,,,,,Bacillus thuringiensis subsp. thuringiensis IS5056 that produces a quasicuboidal crystal of Cry1Ab21.,,99.8,98.7,100,0.2,,Good,2014-12-08T22:10:21.021Z,2015-03-16T03:17:09.594Z
1292358.3,Bacillus amyloliquefaciens subsp. amyloliquefaciens KHG19,,1292358,Complete,KHG19,,,,,,,,2015-02-10T00:00:00Z,-,PRJNA184846,SAMN02680285,GCA_000835145.1,,CP007242.1,NZ_CP007242.1,Kyung Hee University,,454; Illumina,38x,Newbler v. 2.3,1,,1,3953361,46.62,3935,3675,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,,,,,,,,,Bacillus amyloliquefaciens is one of important food fermentation bacterium and it produces alpha amylase for starch hydrolysis. The complete genome sequence analysis of this strain would provide a general features of this bacterium for agricultural studies.,,97.5,96.6,100,0.4,,Good,2015-03-12T13:41:19.602Z,2015-03-16T03:17:09.594Z
1296654.6,Bacillus phage Basilisk,,1296654,Complete,,,,,,,,,2016-03-01T00:00:00Z,24459255,,,GCA_002603345.1,,KC595511,,,,,,,1,,1,82008,33.90645,158,138,,soil,,,United States,USA: Utah,,,,,,Bacillus cereus BGSC 6E1,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T05:11:12.740Z,2018-07-21T05:11:12.740Z
1296655.7,Bacillus phage JL,,1296655,Complete,,,,,,,,,2016-03-01T00:00:00Z,24459255,,,GCA_001504395.1,,KC595512,,,,,,,1,,1,137918,40.80178,243,218,,soil,,,United States,USA: Utah,,,,,,Bacillus cereus BGSC 6E1,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T02:12:55.391Z,2018-07-21T02:12:55.391Z
1296656.7,Bacillus phage Shanette,,1296656,Complete,,,,,,,,,2016-03-01T00:00:00Z,24459255,,,GCA_001505855.1,,KC595513,,,,,,,1,,1,138877,40.76989,244,220,,soil,,,United States,United States,,,,,,Bacillus cereus BGSC 6E1,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T02:20:00.699Z,2018-07-21T02:20:00.699Z
129985.4,Bacillus jeotgali strain DSM 18226,,129985,Complete,DSM 18226,,,,,,DSM:18226,,2017-12-06T00:00:00Z,,PRJNA390043,SAMN07212156,GCA_002874535.1,,CP025025,,Fujian Academy of Agricultural Sciences,,Illumina HiSeq,100.0x,SOAPdenovo v. V2.0.4,1,,1,4703554,42.170033,4989,,,Korean traditional fermented seafood jeotgal,,2001,Korea,Korea,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing project for genomic taxonomy and phylogenomics of Bacillus-like bacteria,sample_type:cell culture,96.6,95,99.2,0.6,,Good,2018-05-25T16:56:49.013Z,2018-05-25T16:56:49.013Z
1302650.3,Bacillus subtilis subsp. subtilis str. BAB-1,Bacillus subtilis subsp. subtilis str. BAB-1,1302650,Complete,BAB-1,,,,MLST.Bacillus_subtilis.55,, ,,2013-03-29T00:00:00Z,,PRJNA192249,SAMN02603719,GCA_000349795.1,,CP004405.1,NC_020832.1,"Plant Protection Institute, Hebei Academy of Agricultural and Forestry Sciences",complete,Illumina GA IIx; ABI 3730,120x,SOAPdenovo v. 1.03; DNAstar 5,1,,1,4021944,43.9,4128,4003,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,Yes,Yes,Mesophilic,37C,Unknown,Microaerophilic,Terrestrial,,To identity the function genes associated with the biocontrol ability of biocontrol agent Bacillus subtilis BAB-1.,,99,98.4,100,,,Good,2014-12-08T22:10:20.119Z,2015-03-16T03:17:09.594Z
1308863.9,Bacillus phage vB_BanS-Tsamsa,,1308863,Complete,,,,,,,,,2014-02-28T00:00:00Z,24475065,,,GCA_000915835.1,,KC481682,,,,,,,1,,1,168876,34.322815,319,272,,,,,,,,,,,,Bacillus anthracis,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T01:01:29.696Z,2018-07-21T01:01:29.696Z
1309583.7,Bacillus phage MG-B1,,1309583,Complete,,,,,,,,,2013-07-26T00:00:00Z,23766400,,,GCA_000910075.1,,KC685370,,,,IonTorrent,,MIRA v. 3.4.0.1,1,,1,27190,30.746597,56,42,,forest soil,,1-Jun-11,Austria,Austria,,,,,,Bacillus weihenstephanensis MG1,,,,,,,,,,,,,,,,,,,,,,,,,Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS,Poor,2018-07-21T00:38:41.540Z,2018-07-21T00:38:41.540Z
1330043.5,Bacillus bombysepticus str. Wang,,1330043,Complete,wang,,,,,,,,2014-04-17T00:00:00Z,24831136,PRJNA242213,SAMN02691825,GCA_000831065.1,,"CP007512.1,CP007513.1","NZ_CP007512.1,NZ_CP007513.1",State Key Laboratory of Silkworm Genome Biology,,Illumina HiSeq,363.6x,SOAPdenovo v. 1.05 or DCE-2012,2,1,2,5873592,34.93,5848,5488,,"separated from the corpses of silkwormsthat had died due to Bb natural infection in Daiyuedistrict, Taian city, Shandong province, China.",,10/1/2005,China,China:Shandong,,,,,,,,,,,,,,,,,,,,,,,,,"As the main bacterial pathogens of silkworm, B. bombysepticus infection silkworm leads to the classical symptoms of black chest septicemia casuing to economic loss of sericulture.",,100,98.8,100,1.2,,Good,2015-03-12T13:41:54.919Z,2015-03-16T03:17:09.594Z
1333538.6,Bacillus amyloliquefaciens UMAF6639,,1333538,Complete,UMAF6639,,,,,,,,2016-03-18T00:00:00Z,26035127,PRJNA202869,SAMN04565829,GCF_001593765.1,,CP006058,NZ_CP006058.1,CBGP,,Illumina/Solexa,100X,SOAPdenovo; SOAPaligner/soap v. 2,1,,1,4034636,46.34,4113,3920,,,,,,,,,,,,,,,,,,,,,Positive,Bacilli,Yes,,Mesophilic,37C,,Aerobic,Terrestrial,,Bacillus amyloliquefaciens UMAF6639. Biological control strain.,,99.1,98.2,100,0.4,,Good,2016-04-27T17:15:00.682Z,2016-04-27T17:15:00.682Z
1338518.10,Bacillus amyloliquefaciens subsp. plantarum UCMB5033,,1338518,Complete,UCMB-5033,,,,,,,,2015-02-27T00:00:00Z,,PRJEB3961,SAMEA2272562,GCF_000455565.1,,HG328253,NC_022075.1,HGEN,,,,,1,,1,4071167,46.19,4177,3912,,the soil,isolated from the soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacillus amyloliquefaciens strain UCMB5033 was isolated from the soil. UCMB5033 is a member of a group of free-living soil bacteria known to promote plant growth and suppress plant pathogens. Its genome sequence will allow analysis of genetic mechanisms involved in plant-bacteria associated activities and stress tolerance.,,99.3,98.2,100,,,Good,2016-01-17T15:33:26.693Z,2016-01-17T15:33:26.693Z
1340494.3,Bacillus subtilis TO-A,,1340494,Complete,TO-A,,,,MLST.Bacillus_subtilis.84,,,,2015-08-07T00:00:00Z,,PRJNA205982,SAMN02183432,GCF_000737405.1,,CP005997,NZ_CP005997.1,SRM University,,Illumina,,Edena v. V3.130110,1,,1,4057487,43.76,4255,4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete genome sequencing of Bacillus subtilis TOA.,,99.8,99.3,100,,,Good,2016-07-04T20:12:11.640Z,2016-07-04T20:12:11.640Z
1348623.34,Bacillus megaterium NBRC 15308 = ATCC 14581,,1348623,Complete,ATCC 14581,,,,,,ATCC:14581,,2019-06-06T00:00:00Z,,PRJNA514939,SAMN10738403,GCA_006094495.1,,"CP035094,CP035095,CP035096,CP035097,CP035098,CP035099,CP035100",,Zhejiang Tianke High Technology Development Co.Ltd.,,Oxford Nanopore GridION,103.0x,Unicycler v. Unicycler v0.4.5,1,6,7,5746548,37.828518,6195,5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacillus megaterium Genome sequencing and assembly,sample_type:single cell,99.6,97.7,,,,Good,2019-07-16T11:14:08.181Z,2019-07-16T11:14:08.181Z
